read_ID,start,length
M04808:132:000000000-CTP75:1:2109:11293:15592,5245985,4374
M04808:132:000000000-CTP75:1:2109:3011:15517,5247246,987
M04808:132:000000000-CTP75:1:2109:25663:16068,5248220,342
M04808:132:000000000-CTP75:1:2109:27832:16072,5246690,2403
M04808:132:000000000-CTP75:1:2109:20430:14590,5248229,897
M04808:132:000000000-CTP75:1:2109:14061:16144,5246401,1831
M04808:132:000000000-CTP75:1:2109:12877:16314,5247696,676
M04808:132:000000000-CTP75:1:2109:7283:16285,5248219,392
M04808:132:000000000-CTP75:1:2109:7691:16421,5248214,427
M04808:132:000000000-CTP75:1:2109:21590:15665,5246827,2470
M04808:132:000000000-CTP75:1:2109:12691:16667,5247785,447
M04808:132:000000000-CTP75:1:2109:15391:17317,5247530,1426
M04808:132:000000000-CTP75:1:2109:16249:17347,5247624,612
M04808:132:000000000-CTP75:1:2109:3874:17357,5248228,446
M04808:132:000000000-CTP75:1:2109:17891:17971,5248226,491
M04808:132:000000000-CTP75:1:2109:15837:17082,5248227,1175
M04808:132:000000000-CTP75:1:2109:24955:18277,5247745,767
M04808:132:000000000-CTP75:1:2109:2913:18087,5248229,390
M04808:132:000000000-CTP75:1:2109:25940:18342,5247602,1440
M04808:132:000000000-CTP75:1:2109:15214:19224,5247599,3180
M04808:132:000000000-CTP75:1:2109:7213:19016,5248080,293
M04808:132:000000000-CTP75:1:2109:16186:19404,5247675,557
M04808:132:000000000-CTP75:1:2109:17984:19303,5247788,444
M04808:132:000000000-CTP75:1:2109:24741:19304,5248225,790
M04808:132:000000000-CTP75:1:2109:27031:19343,5248230,756
M04808:132:000000000-CTP75:1:2109:17553:19723,5248230,463
M04808:132:000000000-CTP75:1:2109:23038:19751,5248202,499
M04808:132:000000000-CTP75:1:2109:7251:19270,5248226,2321
M04808:132:000000000-CTP75:1:2109:22490:19167,5248188,800
M04808:132:000000000-CTP75:1:2109:12756:19171,5247822,408
M04808:132:000000000-CTP75:1:2109:12018:20752,5248226,348
M04808:132:000000000-CTP75:1:2109:24008:20628,5248225,402
M04808:132:000000000-CTP75:1:2109:20233:20803,5248228,419
M04808:132:000000000-CTP75:1:2109:13403:20812,5245812,2856
M04808:132:000000000-CTP75:1:2109:24055:20406,5246351,1884
M04808:132:000000000-CTP75:1:2109:21972:20534,5247952,709
M04808:132:000000000-CTP75:1:2109:7592:20365,5248224,531
M04808:132:000000000-CTP75:1:2109:13840:20325,5247631,601
M04808:132:000000000-CTP75:1:2109:27721:20326,5248212,394
M04808:132:000000000-CTP75:1:2109:8212:21049,5246102,2130
M04808:132:000000000-CTP75:1:2109:19296:21261,5246960,1568
M04808:132:000000000-CTP75:1:2109:6224:21439,5247648,2050
M04808:132:000000000-CTP75:1:2109:9186:20756,5248224,378
M04808:132:000000000-CTP75:1:2109:10811:21336,5248230,343
M04808:132:000000000-CTP75:1:2109:21159:21690,5247876,356
M04808:132:000000000-CTP75:1:2109:25752:22100,5246944,1288
M04808:132:000000000-CTP75:1:2109:21237:21624,5247790,907
M04808:132:000000000-CTP75:1:2109:8711:22798,5247238,1556
M04808:132:000000000-CTP75:1:2109:10900:22851,5247666,589
M04808:132:000000000-CTP75:1:2109:16620:22719,5247990,242
M04808:132:000000000-CTP75:1:2109:7343:23104,5248225,315
M04808:132:000000000-CTP75:1:2109:21903:23559,5248228,451
M04808:132:000000000-CTP75:1:2109:22596:23285,5247599,3180
M04808:132:000000000-CTP75:1:2109:22327:23396,5247904,328
M04808:132:000000000-CTP75:1:2109:9321:23405,5247831,714
M04808:132:000000000-CTP75:1:2109:24008:23408,5248412,979
M04808:132:000000000-CTP75:1:2109:10995:23969,5245812,2856
M04808:132:000000000-CTP75:1:2109:15593:24096,5248229,1245
M04808:132:000000000-CTP75:1:2109:20932:23698,5246827,2470
M04808:132:000000000-CTP75:1:2109:9334:23726,5246462,1935
M04808:132:000000000-CTP75:1:2109:15710:24175,5248014,220
M04808:132:000000000-CTP75:1:2109:22939:23534,5248227,1602
M04808:132:000000000-CTP75:1:2109:11615:23650,5248222,834
M04808:132:000000000-CTP75:1:2109:19003:24905,5248230,2524
M04808:132:000000000-CTP75:1:2108:13091:1992,5246462,1935
M04808:132:000000000-CTP75:1:2109:14232:24747,5246280,1963
M04808:132:000000000-CTP75:1:2108:23436:2132,5247683,549
M04808:132:000000000-CTP75:1:2108:19774:2839,5248227,394
M04808:132:000000000-CTP75:1:2109:11549:25028,5248161,1221
M04808:132:000000000-CTP75:1:2108:12318:3313,5248222,371
M04808:132:000000000-CTP75:1:2108:8630:2361,5248222,371
M04808:132:000000000-CTP75:1:2108:18584:3274,5247552,680
M04808:132:000000000-CTP75:1:2108:23115:3415,5248228,492
M04808:132:000000000-CTP75:1:2108:14373:4170,5247862,372
M04808:132:000000000-CTP75:1:2108:9960:3678,5246827,2183
M04808:132:000000000-CTP75:1:2108:13793:3899,5248224,1008
M04808:132:000000000-CTP75:1:2108:15259:4229,5248229,897
M04808:132:000000000-CTP75:1:2108:23820:4251,5248027,2399
M04808:132:000000000-CTP75:1:2108:20309:4387,5247882,1102
M04808:132:000000000-CTP75:1:2108:12589:4547,5247187,1046
M04808:132:000000000-CTP75:1:2108:24927:4403,5245812,2856
M04808:132:000000000-CTP75:1:2108:22071:3485,5248232,1099
M04808:132:000000000-CTP75:1:2108:20106:5108,5247321,923
M04808:132:000000000-CTP75:1:2108:9526:5124,5248228,382
M04808:132:000000000-CTP75:1:2108:20951:4922,5248226,904
M04808:132:000000000-CTP75:1:2108:20267:5367,5246426,3923
M04808:132:000000000-CTP75:1:2108:13810:4777,5248223,296
M04808:132:000000000-CTP75:1:2108:17744:5213,5247861,374
M04808:132:000000000-CTP75:1:2108:16541:5684,5247609,623
M04808:132:000000000-CTP75:1:2108:7705:5407,5248230,270
M04808:132:000000000-CTP75:1:2108:12626:5603,5248206,859
M04808:132:000000000-CTP75:1:2108:17672:5622,5247888,344
M04808:132:000000000-CTP75:1:2108:26849:6023,5247640,592
M04808:132:000000000-CTP75:1:2108:14461:6027,5248229,668
M04808:132:000000000-CTP75:1:2108:14877:6047,5248223,238
M04808:132:000000000-CTP75:1:2108:9711:5896,5247785,447
M04808:132:000000000-CTP75:1:2108:4693:6131,5248230,494
M04808:132:000000000-CTP75:1:2108:19614:6145,5247927,304
M04808:132:000000000-CTP75:1:2108:5159:6601,5248231,862
M04808:132:000000000-CTP75:1:2108:26669:5569,5247670,667
M04808:132:000000000-CTP75:1:2108:9975:6670,5245812,2856
M04808:132:000000000-CTP75:1:2108:17812:6493,5247174,1058
M04808:132:000000000-CTP75:1:2108:15988:6733,5248230,392
M04808:132:000000000-CTP75:1:2108:9601:6884,5246764,1472
M04808:132:000000000-CTP75:1:2108:4957:6701,5248229,358
M04808:132:000000000-CTP75:1:2108:15313:7160,5246360,2240
M04808:132:000000000-CTP75:1:2108:28117:7208,5246577,2445
M04808:132:000000000-CTP75:1:2108:28207:7330,5247316,928
M04808:132:000000000-CTP75:1:2108:26432:7653,5248229,426
M04808:132:000000000-CTP75:1:2108:4067:7979,5247505,727
M04808:132:000000000-CTP75:1:2108:10600:7994,5247582,1188
M04808:132:000000000-CTP75:1:2108:4430:8057,5248229,263
M04808:132:000000000-CTP75:1:2108:22941:7600,5248229,273
M04808:132:000000000-CTP75:1:2108:3853:7928,5248222,319
M04808:132:000000000-CTP75:1:2108:3342:7438,5245838,2985
M04808:132:000000000-CTP75:1:2108:16592:7732,5247596,647
M04808:132:000000000-CTP75:1:2108:11573:8500,5247827,405
M04808:132:000000000-CTP75:1:2108:5739:8812,5247917,316
M04808:132:000000000-CTP75:1:2108:26992:9378,5248228,238
M04808:132:000000000-CTP75:1:2108:6640:7999,5248179,526
M04808:132:000000000-CTP75:1:2108:15905:8001,5248194,446
M04808:132:000000000-CTP75:1:2108:13053:8004,5248224,1711
M04808:132:000000000-CTP75:1:2108:26522:8870,5247766,467
M04808:132:000000000-CTP75:1:2108:2812:9829,5248025,207
M04808:132:000000000-CTP75:1:2108:12418:9409,5248230,920
M04808:132:000000000-CTP75:1:2108:23374:9851,5247060,1221
M04808:132:000000000-CTP75:1:2108:23660:10155,5248229,322
M04808:132:000000000-CTP75:1:2108:9959:9276,5248058,897
M04808:132:000000000-CTP75:1:2108:15252:10240,5248228,440
M04808:132:000000000-CTP75:1:2108:17019:9915,5247944,1502
M04808:132:000000000-CTP75:1:2108:14965:10588,5247551,683
M04808:132:000000000-CTP75:1:2108:5269:10594,5247528,715
M04808:132:000000000-CTP75:1:2108:15692:10732,5246053,3435
M04808:132:000000000-CTP75:1:2108:20318:10057,5247936,307
M04808:132:000000000-CTP75:1:2108:26492:11064,5248218,801
M04808:132:000000000-CTP75:1:2108:15893:10850,5247643,2159
M04808:132:000000000-CTP75:1:2108:9445:9797,5248130,1209
M04808:132:000000000-CTP75:1:2108:2035:10559,5247919,383
M04808:132:000000000-CTP75:1:2108:29288:11541,5247552,680
M04808:132:000000000-CTP75:1:2108:10818:11299,5247973,485
M04808:132:000000000-CTP75:1:2108:21313:12214,5246280,1963
M04808:132:000000000-CTP75:1:2108:14861:12028,5247498,753
M04808:132:000000000-CTP75:1:2108:12344:11894,5248178,882
M04808:132:000000000-CTP75:1:2108:10427:12675,5247465,1479
M04808:132:000000000-CTP75:1:2108:4272:12166,5247139,1093
M04808:132:000000000-CTP75:1:2108:3027:12377,5247790,453
M04808:132:000000000-CTP75:1:2108:18895:12707,5247560,672
M04808:132:000000000-CTP75:1:2108:10818:11852,5248228,446
M04808:132:000000000-CTP75:1:2108:24144:13489,5248231,1154
M04808:132:000000000-CTP75:1:2108:3240:13068,5248058,897
M04808:132:000000000-CTP75:1:2108:19075:13536,5248230,474
M04808:132:000000000-CTP75:1:2108:5848:13135,5248224,1943
M04808:132:000000000-CTP75:1:2108:8926:13343,5246426,3923
M04808:132:000000000-CTP75:1:2108:5857:11933,5248225,1635
M04808:132:000000000-CTP75:1:2108:20407:13640,5247389,2063
M04808:132:000000000-CTP75:1:2108:4667:13320,5247175,1472
M04808:132:000000000-CTP75:1:2108:16518:14218,5246637,1656
M04808:132:000000000-CTP75:1:2108:27830:14235,5248017,219
M04808:132:000000000-CTP75:1:2108:18478:13761,5246584,1649
M04808:132:000000000-CTP75:1:2108:3524:13691,5247323,988
M04808:132:000000000-CTP75:1:2108:3688:14072,5248232,1406
M04808:132:000000000-CTP75:1:2108:16337:14485,5246907,3614
M04808:132:000000000-CTP75:1:2108:22694:14994,5247175,1472
M04808:132:000000000-CTP75:1:2108:15624:15015,5247538,756
M04808:132:000000000-CTP75:1:2108:28225:15140,5248230,698
M04808:132:000000000-CTP75:1:2108:12344:15523,5246426,3923
M04808:132:000000000-CTP75:1:2108:12426:15558,5246258,1975
M04808:132:000000000-CTP75:1:2108:14382:15653,5248226,380
M04808:132:000000000-CTP75:1:2108:9044:15243,5247821,422
M04808:132:000000000-CTP75:1:2108:19747:14603,5247994,240
M04808:132:000000000-CTP75:1:2108:15074:14726,5247603,633
M04808:132:000000000-CTP75:1:2108:11471:15622,5247880,363
M04808:132:000000000-CTP75:1:2108:4533:15646,5248217,711
M04808:132:000000000-CTP75:1:2108:22630:15926,5247113,1922
M04808:132:000000000-CTP75:1:2108:27528:16315,5247174,1058
M04808:132:000000000-CTP75:1:2108:28959:15768,5246011,2225
M04808:132:000000000-CTP75:1:2108:19037:15882,5247627,608
M04808:132:000000000-CTP75:1:2108:6451:15892,5248228,1145
M04808:132:000000000-CTP75:1:2108:26151:16817,5248227,1602
M04808:132:000000000-CTP75:1:2108:17156:15819,5247092,1340
M04808:132:000000000-CTP75:1:2108:26741:15826,5247187,1046
M04808:132:000000000-CTP75:1:2108:4878:17004,5248227,346
M04808:132:000000000-CTP75:1:2108:24598:17133,5246124,2110
M04808:132:000000000-CTP75:1:2108:11883:17150,5246910,1592
M04808:132:000000000-CTP75:1:2108:5059:16920,5248192,1136
M04808:132:000000000-CTP75:1:2108:23018:16169,5248217,200
M04808:132:000000000-CTP75:1:2108:6618:16724,5248004,310
M04808:132:000000000-CTP75:1:2108:16540:17744,5248229,412
M04808:132:000000000-CTP75:1:2108:2971:18088,5248001,917
M04808:132:000000000-CTP75:1:2108:5253:17909,5248224,1398
M04808:132:000000000-CTP75:1:2108:12337:17930,5246787,1445
M04808:132:000000000-CTP75:1:2108:12479:17931,5246376,1889
M04808:132:000000000-CTP75:1:2108:11015:18228,5247935,533
M04808:132:000000000-CTP75:1:2108:24341:18259,5247782,450
M04808:132:000000000-CTP75:1:2108:25938:18149,5248032,202
M04808:132:000000000-CTP75:1:2108:27778:17588,5248226,849
M04808:132:000000000-CTP75:1:2108:27487:18284,5247666,589
M04808:132:000000000-CTP75:1:2108:12895:18300,5248168,419
M04808:132:000000000-CTP75:1:2108:26099:18733,5246840,1392
M04808:132:000000000-CTP75:1:2108:14923:18327,5247187,1046
M04808:132:000000000-CTP75:1:2108:15601:18649,5248228,1421
M04808:132:000000000-CTP75:1:2108:19685:19194,5247077,2593
M04808:132:000000000-CTP75:1:2108:20027:19223,5248029,207
M04808:132:000000000-CTP75:1:2108:26767:19294,5248177,528
M04808:132:000000000-CTP75:1:2108:22349:19313,5247784,540
M04808:132:000000000-CTP75:1:2108:20835:18556,5247880,363
M04808:132:000000000-CTP75:1:2108:8416:18573,5246426,3923
M04808:132:000000000-CTP75:1:2108:5942:19041,5246500,1741
M04808:132:000000000-CTP75:1:2108:15506:19623,5248222,319
M04808:132:000000000-CTP75:1:2108:18881:19282,5248229,315
M04808:132:000000000-CTP75:1:2108:21473:20092,5247643,2159
M04808:132:000000000-CTP75:1:2108:3875:20173,5245876,2356
M04808:132:000000000-CTP75:1:2108:12177:20189,5246158,2085
M04808:132:000000000-CTP75:1:2108:22583:20201,5246053,3435
M04808:132:000000000-CTP75:1:2108:19099:19999,5247712,520
M04808:132:000000000-CTP75:1:2108:17730:20491,5246985,1250
M04808:132:000000000-CTP75:1:2108:17712:20426,5248218,801
M04808:132:000000000-CTP75:1:2108:20937:19481,5247884,353
M04808:132:000000000-CTP75:1:2108:14198:20329,5248218,728
M04808:132:000000000-CTP75:1:2108:6942:21475,5248212,360
M04808:132:000000000-CTP75:1:2108:8696:21483,5248226,902
M04808:132:000000000-CTP75:1:2108:14394:21636,5248223,875
M04808:132:000000000-CTP75:1:2108:13462:22038,5247784,405
M04808:132:000000000-CTP75:1:2108:6541:22247,5248229,1568
M04808:132:000000000-CTP75:1:2108:19621:22450,5247211,1032
M04808:132:000000000-CTP75:1:2108:12926:22665,5248224,378
M04808:132:000000000-CTP75:1:2108:16532:23452,5248227,398
M04808:132:000000000-CTP75:1:2108:10254:22956,5248228,1003
M04808:132:000000000-CTP75:1:2108:8107:23486,5248033,272
M04808:132:000000000-CTP75:1:2108:21834:23492,5248228,837
M04808:132:000000000-CTP75:1:2108:20144:23619,5248233,1012
M04808:132:000000000-CTP75:1:2108:22313:23921,5248272,256
M04808:132:000000000-CTP75:1:2108:9448:24298,5247926,1408
M04808:132:000000000-CTP75:1:2108:22728:24446,5248222,408
M04808:132:000000000-CTP75:1:2108:15907:19904,5247825,1932
M04808:132:000000000-CTP75:1:2108:15918:19912,5247825,1932
M04808:132:000000000-CTP75:1:2108:15192:19939,5247753,479
M04808:132:000000000-CTP75:1:2103:14917:2235,5248194,471
M04808:132:000000000-CTP75:1:2103:23465:2084,5248228,479
M04808:132:000000000-CTP75:1:2108:17860:24203,5248222,371
M04808:132:000000000-CTP75:1:2108:19394:24640,5247810,424
M04808:132:000000000-CTP75:1:2103:18864:2455,5247297,935
M04808:132:000000000-CTP75:1:2103:11116:2845,5248038,205
M04808:132:000000000-CTP75:1:2103:13746:2718,5247677,646
M04808:132:000000000-CTP75:1:2103:11541:2719,5248035,416
M04808:132:000000000-CTP75:1:2108:20061:25126,5247174,1148
M04808:132:000000000-CTP75:1:2103:25472:3163,5248230,731
M04808:132:000000000-CTP75:1:2103:22112:3572,5247696,676
M04808:132:000000000-CTP75:1:2103:8722:3673,5247833,399
M04808:132:000000000-CTP75:1:2103:26489:4513,5248091,1525
M04808:132:000000000-CTP75:1:2103:22559:4514,5248228,837
M04808:132:000000000-CTP75:1:2103:5278:4287,5248222,709
M04808:132:000000000-CTP75:1:2103:20359:4713,5248029,203
M04808:132:000000000-CTP75:1:2103:16156:4717,5247129,1962
M04808:132:000000000-CTP75:1:2103:5974:4970,5248189,581
M04808:132:000000000-CTP75:1:2103:7008:4808,5248228,238
M04808:132:000000000-CTP75:1:2103:14167:3388,5248202,499
M04808:132:000000000-CTP75:1:2103:17745:3389,5248170,219
M04808:132:000000000-CTP75:1:2103:15211:4675,5247727,3111
M04808:132:000000000-CTP75:1:2103:11770:4035,5247782,451
M04808:132:000000000-CTP75:1:2103:22731:5259,5247775,462
M04808:132:000000000-CTP75:1:2103:11502:5472,5248222,834
M04808:132:000000000-CTP75:1:2103:10990:5521,5247984,248
M04808:132:000000000-CTP75:1:2103:16277:5616,5247187,1046
M04808:132:000000000-CTP75:1:2103:6960:6048,5247875,593
M04808:132:000000000-CTP75:1:2103:4776:6303,5248058,897
M04808:132:000000000-CTP75:1:2103:4432:6323,5247961,271
M04808:132:000000000-CTP75:1:2103:6226:6235,5245955,3777
M04808:132:000000000-CTP75:1:2103:6387:6958,5247271,961
M04808:132:000000000-CTP75:1:2103:22541:6976,5247785,447
M04808:132:000000000-CTP75:1:2103:23967:7234,5248226,1155
M04808:132:000000000-CTP75:1:2103:5475:7195,5248228,390
M04808:132:000000000-CTP75:1:2103:17541:7424,5246376,1889
M04808:132:000000000-CTP75:1:2103:23129:7473,5246764,1472
M04808:132:000000000-CTP75:1:2103:10263:7484,5247175,1472
M04808:132:000000000-CTP75:1:2103:22739:7570,5247915,836
M04808:132:000000000-CTP75:1:2103:14796:7132,5248201,542
M04808:132:000000000-CTP75:1:2103:13543:7906,5247370,873
M04808:132:000000000-CTP75:1:2103:16183:7737,5246827,2470
M04808:132:000000000-CTP75:1:2103:22780:7313,5247174,1058
M04808:132:000000000-CTP75:1:2103:20037:7663,5248300,448
M04808:132:000000000-CTP75:1:2103:9276:8103,5248168,675
M04808:132:000000000-CTP75:1:2103:20792:7610,5248229,465
M04808:132:000000000-CTP75:1:2103:18583:8607,5247600,1529
M04808:132:000000000-CTP75:1:2103:11202:8609,5247643,589
M04808:132:000000000-CTP75:1:2103:11075:8826,5248202,499
M04808:132:000000000-CTP75:1:2103:11091:8569,5248092,858
M04808:132:000000000-CTP75:1:2103:25381:8790,5245812,2856
M04808:132:000000000-CTP75:1:2103:27180:9078,5248227,1805
M04808:132:000000000-CTP75:1:2103:11445:9259,5246788,2167
M04808:132:000000000-CTP75:1:2103:4064:9574,5247882,361
M04808:132:000000000-CTP75:1:2103:8111:9647,5245876,2356
M04808:132:000000000-CTP75:1:2103:9418:9901,5248229,370
M04808:132:000000000-CTP75:1:2103:20167:10118,5248225,1635
M04808:132:000000000-CTP75:1:2103:22205:10368,5245955,3777
M04808:132:000000000-CTP75:1:2103:23952:10374,5247833,399
M04808:132:000000000-CTP75:1:2103:28440:10521,5248231,797
M04808:132:000000000-CTP75:1:2103:7002:10262,5248224,234
M04808:132:000000000-CTP75:1:2103:16863:10485,5248224,378
M04808:132:000000000-CTP75:1:2103:28401:10605,5248231,2119
M04808:132:000000000-CTP75:1:2103:23229:10815,5248224,378
M04808:132:000000000-CTP75:1:2103:5453:11012,5247788,444
M04808:132:000000000-CTP75:1:2103:6323:11344,5247129,1114
M04808:132:000000000-CTP75:1:2103:9057:11719,5247913,319
M04808:132:000000000-CTP75:1:2103:24156:12251,5246737,1566
M04808:132:000000000-CTP75:1:2103:27669:12260,5245876,2356
M04808:132:000000000-CTP75:1:2103:21236:11831,5248024,208
M04808:132:000000000-CTP75:1:2103:11423:11884,5247694,549
M04808:132:000000000-CTP75:1:2103:16138:12768,5247753,479
M04808:132:000000000-CTP75:1:2103:19272:12855,5247822,408
M04808:132:000000000-CTP75:1:2103:2877:12813,5248227,523
M04808:132:000000000-CTP75:1:2103:23630:12146,5247237,1518
M04808:132:000000000-CTP75:1:2103:23258:12803,5247666,569
M04808:132:000000000-CTP75:1:2103:27537:12974,5247755,477
M04808:132:000000000-CTP75:1:2103:5127:13180,5247943,830
M04808:132:000000000-CTP75:1:2103:17528:13792,5248229,319
M04808:132:000000000-CTP75:1:2103:16912:13598,5247607,626
M04808:132:000000000-CTP75:1:2103:19530:13608,5248229,2300
M04808:132:000000000-CTP75:1:2103:16815:12889,5247937,306
M04808:132:000000000-CTP75:1:2103:13362:14006,5246376,1889
M04808:132:000000000-CTP75:1:2103:15459:13807,5248217,384
M04808:132:000000000-CTP75:1:2103:22561:13962,5247641,1721
M04808:132:000000000-CTP75:1:2103:21447:13835,5247861,475
M04808:132:000000000-CTP75:1:2103:25357:14264,5246764,1472
M04808:132:000000000-CTP75:1:2103:17006:14554,5247800,445
M04808:132:000000000-CTP75:1:2103:22985:15045,5246650,1730
M04808:132:000000000-CTP75:1:2103:8151:13933,5248228,419
M04808:132:000000000-CTP75:1:2103:19886:15517,5246596,1636
M04808:132:000000000-CTP75:1:2103:28821:16060,5247723,509
M04808:132:000000000-CTP75:1:2103:22770:16641,5248178,218
M04808:132:000000000-CTP75:1:2103:6010:16699,5248230,766
M04808:132:000000000-CTP75:1:2103:23284:16926,5247349,1340
M04808:132:000000000-CTP75:1:2103:9757:16508,5247087,1228
M04808:132:000000000-CTP75:1:2103:15321:16813,5247519,1776
M04808:132:000000000-CTP75:1:2103:5052:16326,5246280,1963
M04808:132:000000000-CTP75:1:2103:22729:17112,5247730,502
M04808:132:000000000-CTP75:1:2103:6031:17129,5247211,1021
M04808:132:000000000-CTP75:1:2103:25833:17348,5247522,846
M04808:132:000000000-CTP75:1:2103:6223:17354,5248217,338
M04808:132:000000000-CTP75:1:2103:18201:17372,5247329,921
M04808:132:000000000-CTP75:1:2103:8964:17516,5247813,419
M04808:132:000000000-CTP75:1:2103:17744:17578,5247832,411
M04808:132:000000000-CTP75:1:2103:4147:17726,5247900,713
M04808:132:000000000-CTP75:1:2103:7179:18013,5247969,1624
M04808:132:000000000-CTP75:1:2103:12784:18542,5247620,612
M04808:132:000000000-CTP75:1:2103:25523:18830,5246963,1281
M04808:132:000000000-CTP75:1:2103:26962:18640,5245812,2856
M04808:132:000000000-CTP75:1:2103:22584:18481,5246401,1831
